PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_FAMILYNAME;REQUIREMENTS_ATTRIBUTES_FAMILYDESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTIONOBJECTIVE;REQUIREMENTS_ATTRIBUTES_APPLICABILITY;REQUIREMENTS_ATTRIBUTES_RECOMMENDATION;REQUIREMENTS_ATTRIBUTES_SECTIONTHREATMAPPINGS;REQUIREMENTS_ATTRIBUTES_SECTIONGUIDELINEMAPPINGS;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Vector.CN02.AR01;When an index lifecycle event is triggered, the service MUST verify that the actor has explicit permissions for the operation type.;Vector Indexing;Controls specific to the management and protection of vector embedding and index operations.;CCC.Vector.CN02 Enforce Role-Based Index Lifecycle Management;;Restrict index lifecycle operations (create, delete, rollback) to privileged identities using fine-grained access controls.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Vector.TH02', 'CCC.Vector.TH04', 'CCC.TH01']}];[{'ReferenceId': 'FINOS-AIGF', 'Identifiers': ['AIR-PREV-012']}];PASS;Custom policy VeleroS3Policy is unattached and does not allow '*:*' administrative privileges.;arn:aws:iam::334960985321:policy/VeleroS3Policy;VeleroS3Policy;iam_customer_unattached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;Custom policy VeleroS3Policy is unattached and does not allow '*:*' administrative privileges.;arn:aws:iam::334960985321:policy/VeleroS3Policy;VeleroS3Policy;iam_customer_unattached_policy_no_administrative_privileges;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.LB.CN04.AR01;When routing weights change, the request MUST originate from an explicitly defined and trusted identity and MUST be logged.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN04 Enforce Distribution Policies;;Ensure traffic-splitting weights and algorithms are modified only by trusted identities.;['tlp-green', 'tlp-amber', 'tlp-red'];Define a list of trusted principals allowed to modify routing configurations. Enforce via conditional access policies, and log changes using audit logging. ;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH03']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group admins has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/admins;admins;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];FAIL;IAM Group admins has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/admins;admins;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Monitor.CN05.AR01;When monitoring services have generated an alert, the service MUST ensure only authorised responders silence or acknowledge the alert.;Identity and Access Management;Controls designed to prevent unauthorised access to monitoring features.;CCC.Monitor.CN05 Restrict access to silence or acknowledge an alert;;Ensure only a subset of users can silence or acknowledge alerts to prevent attackers hiding their activity.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH10']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.IR-01', 'PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group admins has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/admins;admins;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Vector.CN02.AR01;When an index lifecycle event is triggered, the service MUST verify that the actor has explicit permissions for the operation type.;Vector Indexing;Controls specific to the management and protection of vector embedding and index operations.;CCC.Vector.CN02 Enforce Role-Based Index Lifecycle Management;;Restrict index lifecycle operations (create, delete, rollback) to privileged identities using fine-grained access controls.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Vector.TH02', 'CCC.Vector.TH04', 'CCC.TH01']}];[{'ReferenceId': 'FINOS-AIGF', 'Identifiers': ['AIR-PREV-012']}];FAIL;IAM Group admins has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/admins;admins;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR01;When an attempt is made to modify data on the service or a child resource, the service MUST block requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group admins has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/admins;admins;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group admins has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/admins;admins;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR04;When data is requested from outside the trust perimeter, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;;CCC.Core.CN05 Prevent Access from Untrusted Entities;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group admins has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/admins;admins;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR06;When any request is made to the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group admins has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/admins;admins;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.LB.CN04.AR01;When routing weights change, the request MUST originate from an explicitly defined and trusted identity and MUST be logged.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN04 Enforce Distribution Policies;;Ensure traffic-splitting weights and algorithms are modified only by trusted identities.;['tlp-green', 'tlp-amber', 'tlp-red'];Define a list of trusted principals allowed to modify routing configurations. Enforce via conditional access policies, and log changes using audit logging. ;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH03']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group terraform_admin1 has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/terraform_admin1;terraform_admin1;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];FAIL;IAM Group terraform_admin1 has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/terraform_admin1;terraform_admin1;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Monitor.CN05.AR01;When monitoring services have generated an alert, the service MUST ensure only authorised responders silence or acknowledge the alert.;Identity and Access Management;Controls designed to prevent unauthorised access to monitoring features.;CCC.Monitor.CN05 Restrict access to silence or acknowledge an alert;;Ensure only a subset of users can silence or acknowledge alerts to prevent attackers hiding their activity.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH10']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.IR-01', 'PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group terraform_admin1 has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/terraform_admin1;terraform_admin1;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Vector.CN02.AR01;When an index lifecycle event is triggered, the service MUST verify that the actor has explicit permissions for the operation type.;Vector Indexing;Controls specific to the management and protection of vector embedding and index operations.;CCC.Vector.CN02 Enforce Role-Based Index Lifecycle Management;;Restrict index lifecycle operations (create, delete, rollback) to privileged identities using fine-grained access controls.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Vector.TH02', 'CCC.Vector.TH04', 'CCC.TH01']}];[{'ReferenceId': 'FINOS-AIGF', 'Identifiers': ['AIR-PREV-012']}];FAIL;IAM Group terraform_admin1 has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/terraform_admin1;terraform_admin1;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR01;When an attempt is made to modify data on the service or a child resource, the service MUST block requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group terraform_admin1 has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/terraform_admin1;terraform_admin1;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group terraform_admin1 has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/terraform_admin1;terraform_admin1;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR04;When data is requested from outside the trust perimeter, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;;CCC.Core.CN05 Prevent Access from Untrusted Entities;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group terraform_admin1 has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/terraform_admin1;terraform_admin1;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR06;When any request is made to the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM Group terraform_admin1 has AdministratorAccess policy attached.;arn:aws:iam::334960985321:group/terraform_admin1;terraform_admin1;iam_group_administrator_access_policy;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Vector.CN02.AR01;When an index lifecycle event is triggered, the service MUST verify that the actor has explicit permissions for the operation type.;Vector Indexing;Controls specific to the management and protection of vector embedding and index operations.;CCC.Vector.CN02 Enforce Role-Based Index Lifecycle Management;;Restrict index lifecycle operations (create, delete, rollback) to privileged identities using fine-grained access controls.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Vector.TH02', 'CCC.Vector.TH04', 'CCC.TH01']}];[{'ReferenceId': 'FINOS-AIGF', 'Identifiers': ['AIR-PREV-012']}];PASS;Custom Policy VeleroS3Policy does not allow permissive STS Role assumption.;arn:aws:iam::334960985321:policy/VeleroS3Policy;VeleroS3Policy;iam_no_custom_policy_permissive_role_assumption;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR06;When any request is made to the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];PASS;Root account does not have access keys.;arn:aws:iam::334960985321:root;<root_account>;iam_no_root_access_key;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;Password expiration is not set.;arn:aws:iam:eu-north-1:334960985321:password-policy;334960985321;iam_password_policy_expires_passwords_within_90_days_or_less;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:eu-north-1:334960985321:password-policy;334960985321;iam_password_policy_lowercase;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:eu-north-1:334960985321:password-policy;334960985321;iam_password_policy_minimum_length_14;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM password policy does not require at least one number.;arn:aws:iam:eu-north-1:334960985321:password-policy;334960985321;iam_password_policy_number;False
aws;Common Cloud Controls Catalog (CCC) for AWS;334960985321;eu-north-1;2026-04-06 19:21:44.104332;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;IAM password policy reuse prevention is less than 24 or not set.;arn:aws:iam:eu-north-1:334960985321:password-policy;334960985321;iam_password_policy_reuse_24;False
