PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.exp.10.aws.cmk.1;Protección de claves criptográficas;op.exp.10;operacional;explotación;Los usuarios o roles con privilegios para la creación de claves deben ser diferentes a los que van a utilizar las claves para operaciones de cifrado.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy VeleroS3Policy does not allow 'kms:*' privileges.;arn:aws:iam::334960985321:policy/VeleroS3Policy;iam_policy_no_full_access_to_kms;False;VeleroS3Policy;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.exp.10.aws.cmk.2;Protección de claves criptográficas;op.exp.10;operacional;explotación;Utilizar claves gestionadas por los clientes (CMK).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Custom Policy VeleroS3Policy does not allow 'kms:*' privileges.;arn:aws:iam::334960985321:policy/VeleroS3Policy;iam_policy_no_full_access_to_kms;False;VeleroS3Policy;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r4.aws.iam.1;Certificados en dispositvo físico;op.acc.6.r4;operacional;control de acceso;Habilitar los dispositivos MFA físicos para todos los usuarios IAM mediante la consola, línea de comandos o la propia API de IAM. Del mismo modo, el uso de estos certificados deberá estar protegido por un segundo factor de tipo PIN o biométrico.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r1,op.acc.6.r3;FAIL;Root account has a virtual MFA instead of a hardware MFA device enabled.;arn:aws:iam::334960985321:mfa;iam_root_hardware_mfa_enabled;False;<root_account>;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r2.aws.iam.1;Contraseña + otro factor de autenticación;op.acc.6.r2;operacional;control de acceso;MFA deberá estar habilitado para todas las cuentas que tengan contraseña para acceder a la consola, incluyendo el usuario root.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r1,op.acc.6.r4;PASS;MFA is enabled for root account.;arn:aws:iam::334960985321:root;iam_root_mfa_enabled;False;<root_account>;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.2;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Las claves de acceso deberán rotarse cada 90 días o menos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User <root_account> does not have access keys.;arn:aws:iam::334960985321:root;iam_rotate_access_key_90_days;False;<root_account>;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.3;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Deberá habilitarse el vencimiento de las credenciales de los usuarios. (Bien a través de la política de contraseñas de IAM o del proveedor de identidades federado).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User <root_account> does not have access keys.;arn:aws:iam::334960985321:root;iam_rotate_access_key_90_days;False;<root_account>;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.2;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Las claves de acceso deberán rotarse cada 90 días o menos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User hussain does not have access keys older than 90 days.;arn:aws:iam::334960985321:user/hussain;iam_rotate_access_key_90_days;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.3;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Deberá habilitarse el vencimiento de las credenciales de los usuarios. (Bien a través de la política de contraseñas de IAM o del proveedor de identidades federado).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User hussain does not have access keys older than 90 days.;arn:aws:iam::334960985321:user/hussain;iam_rotate_access_key_90_days;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.2;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Las claves de acceso deberán rotarse cada 90 días o menos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User sec-user does not have access keys older than 90 days.;arn:aws:iam::334960985321:user/sec-user;iam_rotate_access_key_90_days;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.3;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Deberá habilitarse el vencimiento de las credenciales de los usuarios. (Bien a través de la política de contraseñas de IAM o del proveedor de identidades federado).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User sec-user does not have access keys older than 90 days.;arn:aws:iam::334960985321:user/sec-user;iam_rotate_access_key_90_days;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.3.r2.aws.iam.1;Privilegios de auditoría;op.acc.3.r2;operacional;control de acceso;Disponer de cuentas con privilegios de auditoría estrictamente controladas y personalizadas.;opcional;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;SecurityAudit policy is not attached to any role.;arn:aws:iam::aws:policy/SecurityAudit;iam_securityaudit_role_created;False;SecurityAudit;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.3.r1.aws.iam.1;Segregación rigurosa;op.acc.3.r1;operacional;control de acceso;En caso de ser de aplicación, la segregación deberá tener en cuenta la separación de las funciones de configuración y mantenimiento y de auditoría de cualquier otra.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;AWS Support Access policy is not attached to any role.;arn:aws:iam::aws:policy/AWSSupportAccess;iam_support_role_created;False;334960985321;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.2;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Las claves de acceso deberán rotarse cada 90 días o menos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User <root_account> does not have access keys.;arn:aws:iam::334960985321:root;iam_user_accesskey_unused;False;<root_account>;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.3;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Deberá habilitarse el vencimiento de las credenciales de los usuarios. (Bien a través de la política de contraseñas de IAM o del proveedor de identidades federado).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User <root_account> does not have access keys.;arn:aws:iam::334960985321:root;iam_user_accesskey_unused;False;<root_account>;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r7.aws.iam.1;Suspensión por no utilización;op.acc.6.r7;operacional;control de acceso;Activar la deshabilitación de las credenciales de los usuarios IAM que no hayan sido empleadas durante un periodo de tiempo (o bien, se deberá establecer la deshabilitación en el proveedor de identidades).;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User <root_account> does not have access keys.;arn:aws:iam::334960985321:root;iam_user_accesskey_unused;False;<root_account>;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.2;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Las claves de acceso deberán rotarse cada 90 días o menos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User hussain does not have unused access keys for 45 days.;arn:aws:iam::334960985321:user/hussain;iam_user_accesskey_unused;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.3;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Deberá habilitarse el vencimiento de las credenciales de los usuarios. (Bien a través de la política de contraseñas de IAM o del proveedor de identidades federado).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User hussain does not have unused access keys for 45 days.;arn:aws:iam::334960985321:user/hussain;iam_user_accesskey_unused;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r7.aws.iam.1;Suspensión por no utilización;op.acc.6.r7;operacional;control de acceso;Activar la deshabilitación de las credenciales de los usuarios IAM que no hayan sido empleadas durante un periodo de tiempo (o bien, se deberá establecer la deshabilitación en el proveedor de identidades).;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User hussain does not have unused access keys for 45 days.;arn:aws:iam::334960985321:user/hussain;iam_user_accesskey_unused;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.2;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Las claves de acceso deberán rotarse cada 90 días o menos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User sec-user does not have unused access keys for 45 days.;arn:aws:iam::334960985321:user/sec-user;iam_user_accesskey_unused;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.3;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Deberá habilitarse el vencimiento de las credenciales de los usuarios. (Bien a través de la política de contraseñas de IAM o del proveedor de identidades federado).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User sec-user does not have unused access keys for 45 days.;arn:aws:iam::334960985321:user/sec-user;iam_user_accesskey_unused;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r7.aws.iam.1;Suspensión por no utilización;op.acc.6.r7;operacional;control de acceso;Activar la deshabilitación de las credenciales de los usuarios IAM que no hayan sido empleadas durante un periodo de tiempo (o bien, se deberá establecer la deshabilitación en el proveedor de identidades).;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User sec-user does not have unused access keys for 45 days.;arn:aws:iam::334960985321:user/sec-user;iam_user_accesskey_unused;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.2;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Las claves de acceso deberán rotarse cada 90 días o menos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;User hussain has not logged in to the console in the past 45 days (319 days).;arn:aws:iam::334960985321:user/hussain;iam_user_console_access_unused;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.3;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Deberá habilitarse el vencimiento de las credenciales de los usuarios. (Bien a través de la política de contraseñas de IAM o del proveedor de identidades federado).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;User hussain has not logged in to the console in the past 45 days (319 days).;arn:aws:iam::334960985321:user/hussain;iam_user_console_access_unused;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r7.aws.iam.1;Suspensión por no utilización;op.acc.6.r7;operacional;control de acceso;Activar la deshabilitación de las credenciales de los usuarios IAM que no hayan sido empleadas durante un periodo de tiempo (o bien, se deberá establecer la deshabilitación en el proveedor de identidades).;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;User hussain has not logged in to the console in the past 45 days (319 days).;arn:aws:iam::334960985321:user/hussain;iam_user_console_access_unused;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.2;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Las claves de acceso deberán rotarse cada 90 días o menos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User sec-user does not have console access enabled or is unused.;arn:aws:iam::334960985321:user/sec-user;iam_user_console_access_unused;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.3;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Deberá habilitarse el vencimiento de las credenciales de los usuarios. (Bien a través de la política de contraseñas de IAM o del proveedor de identidades federado).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User sec-user does not have console access enabled or is unused.;arn:aws:iam::334960985321:user/sec-user;iam_user_console_access_unused;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r7.aws.iam.1;Suspensión por no utilización;op.acc.6.r7;operacional;control de acceso;Activar la deshabilitación de las credenciales de los usuarios IAM que no hayan sido empleadas durante un periodo de tiempo (o bien, se deberá establecer la deshabilitación en el proveedor de identidades).;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User sec-user does not have console access enabled or is unused.;arn:aws:iam::334960985321:user/sec-user;iam_user_console_access_unused;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r2.aws.iam.1;Contraseña + otro factor de autenticación;op.acc.6.r2;operacional;control de acceso;MFA deberá estar habilitado para todas las cuentas que tengan contraseña para acceder a la consola, incluyendo el usuario root.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r1,op.acc.6.r4;FAIL;User hussain has Console Password enabled but MFA disabled.;arn:aws:iam::334960985321:user/hussain;iam_user_mfa_enabled_console_access;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r4.aws.iam.1;Certificados en dispositvo físico;op.acc.6.r4;operacional;control de acceso;Habilitar los dispositivos MFA físicos para todos los usuarios IAM mediante la consola, línea de comandos o la propia API de IAM. Del mismo modo, el uso de estos certificados deberá estar protegido por un segundo factor de tipo PIN o biométrico.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r1,op.acc.6.r3;FAIL;User hussain has Console Password enabled but MFA disabled.;arn:aws:iam::334960985321:user/hussain;iam_user_mfa_enabled_console_access;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r8.aws.iam.1;Doble factor para acceso desde o a través de zonas no controladas;op.acc.6.r8;operacional;control de acceso;Se deberá emplear como mecanismo de autenticación o bien una contraseña más otro factor de autenticación, o bien un certificado cualificado (con o sin soporte físico) protegido por un doble factor de autenticación.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;User hussain has Console Password enabled but MFA disabled.;arn:aws:iam::334960985321:user/hussain;iam_user_mfa_enabled_console_access;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r2.aws.iam.1;Contraseña + otro factor de autenticación;op.acc.6.r2;operacional;control de acceso;MFA deberá estar habilitado para todas las cuentas que tengan contraseña para acceder a la consola, incluyendo el usuario root.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r1,op.acc.6.r4;PASS;User sec-user does not have Console Password enabled.;arn:aws:iam::334960985321:user/sec-user;iam_user_mfa_enabled_console_access;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r4.aws.iam.1;Certificados en dispositvo físico;op.acc.6.r4;operacional;control de acceso;Habilitar los dispositivos MFA físicos para todos los usuarios IAM mediante la consola, línea de comandos o la propia API de IAM. Del mismo modo, el uso de estos certificados deberá estar protegido por un segundo factor de tipo PIN o biométrico.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r1,op.acc.6.r3;PASS;User sec-user does not have Console Password enabled.;arn:aws:iam::334960985321:user/sec-user;iam_user_mfa_enabled_console_access;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.r8.aws.iam.1;Doble factor para acceso desde o a través de zonas no controladas;op.acc.6.r8;operacional;control de acceso;Se deberá emplear como mecanismo de autenticación o bien una contraseña más otro factor de autenticación, o bien un certificado cualificado (con o sin soporte físico) protegido por un doble factor de autenticación.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User sec-user does not have Console Password enabled.;arn:aws:iam::334960985321:user/sec-user;iam_user_mfa_enabled_console_access;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.4;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Se deberá evitar la asignación por defecto de claves de acceso para todos los usuarios que tengan acceso a la consola. Para cumplir con este requisito, se recomienda revisar qué usuarios se encuentran dados de alta en la cuenta de AWS y disponen de acceso a la consola de administración y evitar la asignación de claves de acceso cuando no son necesarias.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User <root_account> does not have access keys or uses the access keys configured.;arn:aws:iam::334960985321:root;iam_user_no_setup_initial_access_key;False;<root_account>;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.4;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Se deberá evitar la asignación por defecto de claves de acceso para todos los usuarios que tengan acceso a la consola. Para cumplir con este requisito, se recomienda revisar qué usuarios se encuentran dados de alta en la cuenta de AWS y disponen de acceso a la consola de administración y evitar la asignación de claves de acceso cuando no son necesarias.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User hussain does not have access keys or uses the access keys configured.;arn:aws:iam::334960985321:user/hussain;iam_user_no_setup_initial_access_key;False;hussain;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.4;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Se deberá evitar la asignación por defecto de claves de acceso para todos los usuarios que tengan acceso a la consola. Para cumplir con este requisito, se recomienda revisar qué usuarios se encuentran dados de alta en la cuenta de AWS y disponen de acceso a la consola de administración y evitar la asignación de claves de acceso cuando no son necesarias.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User sec-user does not have access keys or uses the access keys configured.;arn:aws:iam::334960985321:user/sec-user;iam_user_no_setup_initial_access_key;False;sec-user;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;op.acc.6.aws.iam.1;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Evitar el uso permanente de múltiples claves de acceso para un mismo usuario IAM.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;User <root_account> does not have 2 active access keys.;arn:aws:iam::334960985321:root;iam_user_two_active_access_key;False;<root_account>;ENS;ENS RD 311/2022 - Categoría Alta
