PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_CATEGORY;REQUIREMENTS_ATTRIBUTES_OBJETIVE_ID;REQUIREMENTS_ATTRIBUTES_OBJETIVE_NAME;REQUIREMENTS_ATTRIBUTES_CHECK_SUMMARY;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;PASS;User sec-user does not have unused access keys for 45 days.;arn:aws:iam::334960985321:user/sec-user;iam_user_accesskey_unused;False;sec-user;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;PASS;User sec-user does not have unused access keys for 45 days.;arn:aws:iam::334960985321:user/sec-user;iam_user_accesskey_unused;False;sec-user;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;FAIL;User hussain has not logged in to the console in the past 45 days (319 days).;arn:aws:iam::334960985321:user/hussain;iam_user_console_access_unused;False;hussain;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;FAIL;User hussain has not logged in to the console in the past 45 days (319 days).;arn:aws:iam::334960985321:user/hussain;iam_user_console_access_unused;False;hussain;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;FAIL;User hussain has not logged in to the console in the past 45 days (319 days).;arn:aws:iam::334960985321:user/hussain;iam_user_console_access_unused;False;hussain;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.2.M;User Access Management;Ensure credentials unused for 90 days or greater are disabled;PASS;User sec-user does not have console access enabled or is unused.;arn:aws:iam::334960985321:user/sec-user;iam_user_console_access_unused;False;sec-user;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.3.J;User Responsibilities;Ensure credentials unused for 90 days or greater are disabled;PASS;User sec-user does not have console access enabled or is unused.;arn:aws:iam::334960985321:user/sec-user;iam_user_console_access_unused;False;sec-user;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;A.9 Access Control;A.9.4.M;System and Application Access Control;Ensure credentials unused for 90 days or greater are disabled;PASS;User sec-user does not have console access enabled or is unused.;arn:aws:iam::334960985321:user/sec-user;iam_user_console_access_unused;False;sec-user;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.2.J;User Access Management;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.2.J;User Access Management;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;FAIL;User hussain has Console Password enabled but MFA disabled.;arn:aws:iam::334960985321:user/hussain;iam_user_mfa_enabled_console_access;False;hussain;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.3.H;User Responsibilities;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.3.H;User Responsibilities;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;FAIL;User hussain has Console Password enabled but MFA disabled.;arn:aws:iam::334960985321:user/hussain;iam_user_mfa_enabled_console_access;False;hussain;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.4.J;System and Application Access Control;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.4.J;System and Application Access Control;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;FAIL;User hussain has Console Password enabled but MFA disabled.;arn:aws:iam::334960985321:user/hussain;iam_user_mfa_enabled_console_access;False;hussain;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.2.J;User Access Management;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.2.J;User Access Management;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;PASS;User sec-user does not have Console Password enabled.;arn:aws:iam::334960985321:user/sec-user;iam_user_mfa_enabled_console_access;False;sec-user;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.3.H;User Responsibilities;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.3.H;User Responsibilities;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;PASS;User sec-user does not have Console Password enabled.;arn:aws:iam::334960985321:user/sec-user;iam_user_mfa_enabled_console_access;False;sec-user;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.9.4.J;System and Application Access Control;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;A.9 Access Control;A.9.4.J;System and Application Access Control;Ensure multi-factor authentication (MFA) is enabled for all IAM users that have console access;PASS;User sec-user does not have Console Password enabled.;arn:aws:iam::334960985321:user/sec-user;iam_user_mfa_enabled_console_access;False;sec-user;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
aws;ISO (the International Organization for Standardization) and IEC (the International Electrotechnical Commission) form the specialized system for worldwide standardization. National bodies that are members of ISO or IEC participate in the development of International Standards through technical committees established by the respective organization to deal with particular fields of technical activity. ISO and IEC technical committees collaborate in fields of mutual interest. Other international organizations, governmental and non-governmental, in liaison with ISO and IEC, also take part in the work.;334960985321;eu-north-1;2026-04-06 19:21:44.104332;A.12.4.R;Logging and Monitoring;Ensure VPC flow logging is enabled in all VPCs;A.12 Operations Security;A.12.4.R;Logging and Monitoring;Ensure VPC flow logging is enabled in all VPCs;FAIL;VPC vpc-0ba343f09ae895b4c Flow logs are disabled.;arn:aws:ec2:eu-north-1:334960985321:vpc/vpc-0ba343f09ae895b4c;vpc_flow_logs_enabled;False;vpc-0ba343f09ae895b4c;ISO27001;ISO/IEC 27001 Information Security Management Standard 2013
